                id                | name  |                                                   jsondata                                                    
 2962E0E45A42529409A2FC2971C45998 | ɖː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_retroflex_stop"}
 9EEEF6860B6442352B674A227C68B124 | t̪ʰ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Template_talk:Braille"}
 35B6E18B055F7621FA32D24600C7EDC6 | kː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_velar_stop"}
 D9B28B2D674EBA4B03C38B36D77E563E | ə     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Mid-central_vowel"}
 6F35AD3032887211A8C09EF6DE57E4B1 | õ̞ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 2ED41B5E874292EB0C3BBC6F31DC6FCC | n̪     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_nasal"}
 A7A636A2D029DB47667662F977FC21D8 | ẽ̞ː    | {"wikipedia_url": "http://en.wikipedia.org//en.wikipedia.org/w/index.php?title=Template:Braille&action=edit"}
 F271E20422EFEB166A404CD30498F5EE | t̠ʃː   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palato-alveolar_affricate"}
 6838968A8DAA29313F3FD0EF4CE0AF3C | ɳ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Retroflex_nasal"}
 2DA484FF3408444AF11E01960C9C893A | t̪     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_dental_stop"}
 9AD7379E9EDE0754E848B483E75FC61F | d̠ʒː   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_palato-alveolar_affricate"}
 4DB108BB5E5FA3A40FED7AD2E0D076C1 | wː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Labio-velar_approximant"}
 38C66BF218C24DA30D3C74A7BEC9BD2B | õ̞     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 A9F45477DAC8AB8BB14C84275ED3690F | ĩ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_front_unrounded_vowel"}
 0FD087805B29DDC87A7BC2D136B0A201 | rː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_trill"}
 F52FDCB8A1E6B74B993DE6E648C10637 | d̤     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 2FF610B79450F21F9661BCDB08BDC4BC | tː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Template_talk:Braille"}
 E12BC6D5BBF9272E866810A376DEEF52 | ɛː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 0A6EAA5C52B5FA8BF685047F7CE47780 | nː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_nasal"}
 322CF5CB42BB9E3F7DC4393B92A90F7C | tsː   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_sibilant_affricate"}
 DABE61684BBEAC7732AD8B3A97CF8701 | ɪː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-front_unrounded_vowel"}
 A1959D41630316B7022C7F211D6599D9 | ɡː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_velar_stop"}
 512D7E3344FCD21B1EE47971D72DB39A | ɭ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Retroflex_lateral_approximant"}
 51CC41E04001D781FFFB40FBAF6946C2 | β̞     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_fricative"}
 83B243EB1B575E55E12B60AE84F2C166 | ʊː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-back_rounded_vowel"}
 EAAB5D31525923586CF01E43CB000026 | β̞ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_fricative"}
 1FECD33E3BFF3123C13B55ACDC99400F | dzː   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_sibilant_affricate"}
 17B1CFA69C0C6AB5362FFDB585C0C7DC | dz    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_sibilant_affricate"}
 30165CD7CBD456AD23965FFF9324A6E9 | mː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 8A61A9B6039DB852CE150BEC6198AFE5 | ɛ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 F55CF3619FAF770147652F0FDB9F146F | ɑ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_back_unrounded_vowel"}
 1DEF797A9A7ACCC195043C777570DE07 | ɒː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_back_rounded_vowel"}
 97DED3C2CA0EB378AC531C0752A6906F | bː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_stop"}
 795215076D89B5B17C0D147BE5C341E3 | ɾ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_flap"}
 AF55984F7DCE6CC6910C605F97C59E55 | dː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 7DCF86CCBEEB367764BC474D32A221F0 | ɭː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Retroflex_lateral_approximant"}
 ECADEF8DC1141DC0002DA207736CC234 | ɽ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Retroflex_flap"}
 5BD3FDCBC25542355A7CECD162906C70 | ˀɖ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_retroflex_stop"}
 03E43212BE35286D3C9B0F038D2C0383 | ˀb    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_stop"}
 CEF20A28023D4C43DE4B2BAC93FD09A1 | ˀɡ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_velar_stop"}
 B1A2F27B0E8E677F80D62DDD3CB034D6 | ˀd    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 8D8F577E360F581BBCC510A0AD4AD2D4 | ŋː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 1AC33796316C312A6A1831C8E17F0919 | ˀd̠ʒ   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_palato-alveolar_affricate"}
 DF648A2DB863191981CA66654BFF6BF4 | õ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 0893FE8A6560A9B5DFA0A58647DB558E | ɛ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 1AD6D96C35E6ADA62F1EAF5B167F75F7 | ɲ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_nasal"}
 7F69D8B8CEDF1371A00B4D4A961618C1 | ɪ̯     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-front_unrounded_vowel"}
 8B985EA8BCD0A5A43BBD74198A8DC9AD | ʊ̯     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-back_rounded_vowel"}
 887F49F7E15117E2639E1D17FC0B8EB2 | ŋ̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 5EF4491102FB3BF4627E8D0313513FF4 | ˀn    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_nasal"}
 B2DBBC1A3DE3F1B6731AEEF21C338B9B | ʍ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_labio-velar_approximant"}
 B2808B00C63D7903787E740990239BDD | ɛ̰     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 0A91CF68DC2F5F5D919483CFE48E6EA0 | ɲ̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_nasal"}
 3782FB8410A935CA3189FEF216420D73 | ṵ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_rounded_vowel"}
 3E8251232BB9055E80C7F70E3309E306 | ˀl    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_approximant"}
 BA640BECA114188D583D6BE46A93283F | ˀm    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 73B8552DE20BB0548BB9808E8E18C4FE | ˀɲ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_nasal"}
 AB44A3194B0CE3B90F63E46511F012DE | ˀw    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Labio-velar_approximant"}
 6F408A59FF03BF7C7AB52650927FEA83 | ˀŋ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 7A73B4B6C74CEFC35CC94376E1F9A7D8 | o̰     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 3916F896B8FCC2F6FD583661E5332F28 | m̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_bilabial_nasal"}
 6E48B9E1AFA06DDB435C6ECA6A9EFEF4 | ḭ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_front_unrounded_vowel"}
 A9DDFF8A8A384F6A1DFA1FBB90E35136 | ɔ̰     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_back_rounded_vowel"}
 5EDDCD762502FA9F1E90DEB15E6EB55E | a̰     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 27619799640A03D4697D6FDDDB1F74A5 | r̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_trill"}
 27CAD51ADCA4AA894498798363252570 | ḛ     | {"wikipedia_url": "http://en.wikipedia.org//en.wikipedia.org/w/index.php?title=Template:Braille&action=edit"}
 D47E305230AF5B8AD808EC71E2E40B0A | l̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_lateral_approximant"}
 1328DE7368EC9B18055FBBC5445E9307 | n̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_nasal"}
 5745AAC70E7A7B7175204204FFBE639F | ɒ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_back_rounded_vowel"}
 F8C81B6C6054BB52BF4DC81F3EFB8D6D | o̘ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 285A8D9A3CA9805FE744FA8CD275ADE9 | ɪ̈     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_central_unrounded_vowel"}
 5B8A0392206611F78C6A5ABCF5A4952F | ʋ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Labiodental_approximant"}
 864CB66ED17618DB28EE78E4612A4789 | ɛ̘ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 CFA86CE56605194A2F338BA3E3974EA3 | ɓ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_implosive"}
 BBED8E9DE5824F9ABA1CB1ECFC96E577 | a̟̙ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 192EEEA914E770D60BEC3F86DAED50AA | ɗ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_implosive"}
 72AFAE8E048EFC2C16D8370A0E68551B | ə̘ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Mid-central_vowel"}
 14756BA9E09E261E8212B7D75520AB4A | e̘ː    | {"wikipedia_url": "http://en.wikipedia.org//en.wikipedia.org/w/index.php?title=Template:Braille&action=edit"}
 1A6DDC970513CE465DF399FA5C8104B7 | ɔ̘ː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_back_rounded_vowel"}
 B9B24D2F62ACB20869A5196E0350D350 | ʌ̯     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_back_unrounded_vowel"}
 18DCAF1C4880F45D5B402E7D776A91D0 | ʌ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_back_unrounded_vowel"}
 A258F25A4BD60C0A8F13D410076E4A26 | ɯ̞     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_unrounded_vowel"}
 999DED248AE06E14169BCC91CF4C3BA7 | ˨˩̤    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 70E7DABB2E7EB34D9E442619D67496B9 | ˦˥̰    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 DC360FCD2919CADF7D326367357FE34F | ˩̰     | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 1832D7834F81DD97E33C58D9F70EC5C6 | ɣ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_velar_fricative"}
 7D5E23AD8E7FC92894F94CEB664FBE7C | ɐ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-open_central_vowel"}
 5103335E25642C62B8F81C86FEDA4BE1 | ˨˩    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 852A220443D41F0A63671A2F4DEC9788 | c     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_stop"}
 7EC2D4C8D7E0603C0F0F7A05E94EDF7D | ˦˥    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 C83457AB5CFB9330BBD0E72996121232 | ə̃˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Mid-central_vowel"}
 9EBF00B0DFB3E7F964B97DB54E9A36FD | ʐ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_retroflex_sibilant"}
 11C76F81511DF2396E7CFDE300C3A97E | ˧˥    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 B45FBB0E1BAFBE920638833D8E40B1C9 | ə˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Mid-central_vowel"}
 62B50AA4D6AD6E1D010DD073BCD23B7E | ɰ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_approximant"}
 8E3F5DF97F8F6DBEBB7172BE3E7B2917 | a̟˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 8AD5C612764E127E084477DD1C52B817 | cç    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_affricate"}
 349B67107B5BED5688B2DAA55665C47F | a˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 E7DE9F79D4253D94BDB1CC3CA23CEC0C | u˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_rounded_vowel"}
 A933E2A015DCF1AB1B946DBA04C1958C | ç     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_fricative"}
 8BAA98167F76FCB6037754F4FCAC7B99 | ɑ̃˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_back_unrounded_vowel"}
 84E690AEB17697CBE9A74040FF946B7F | ˧˨˥   | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 D3A6D5034FDDD41CEFDAD55B7780D218 | ˥     | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 77FB1967C8D16A666F18E8A4E9CB2CFD | cçʰ   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_affricate"}
 1D99DEE96BB19529DC9E5ED7FA7BF68B | ɥ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Labial-palatal_approximant"}
 A06D930414D2CA8DA97E0BFE228523B0 | ɤ˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_unrounded_vowel"}
 A32E6C43244DD13A8D0CC5BEE2D89D11 | w˞    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Labio-velar_approximant"}
 8E39902B15270149C6FAB7A2A6307EE3 | æ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-open_front_unrounded_vowel"}
 A7660FC91949DF90F5C897DE06CB1D96 | ŋ̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 0524CD95243C622D69973D187BC3F06F | ˦     | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 A77A20F3DC5CD32EC71E802F83E26702 | b̤̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_stop"}
 DB153A5121319488364F7931B81817A5 | m̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 69000C0ECB3D62321C389CE80D4D7ADD | ˥˧˥   | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 2D9A4D17A6E1F38FCAB8C61676276527 | ɡ̤̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_velar_stop"}
 F40A4896A7D13225EEA12F3E4DAC51A4 | d̤̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 399028F26DB6C161A66292CFF886A500 | ə̟     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Mid-central_vowel"}
 1C4730363DDB02ABFDAD09095968D632 | z̞̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_sibilant"}
 A226BAACF325CDDFA1D1D7C55D9EA781 | ɻ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Retroflex_approximant"}
 DBDD8C133D89E28B198B5E05FEC8077E | ˧˩    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 A923E0D43B03C879903B9B6602035AD0 | ˩     | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 7EEACD772DD465045C8256E6BF8B241D | k̟ʰ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_velar_stop"}
 AC7F42D0CB30C73616ABDC71149FEC44 | kʷ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_velar_stop"}
 E011FDAB9EA6316743EEA2DB343D2502 | ˧˩̰    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 EE497CBEEC30D7B561882D17B9037944 | j̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_approximant"}
 2653DF7B6901A0BABDDFBC146CF52EDE | cʰ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_stop"}
 0F2A0269330AAB53C42B7A0A79D63619 | ˨˧    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 320B62404207303F61B0F772296C9545 | ɟ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_palatal_stop"}
 1A98C4788575E4A5B9BC24ABDAAAF566 | n̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_nasal"}
 4DB5F95E762595DA42CA893FFDF80648 | ˧˨ˤ   | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 F347AF0289EB49B194A5CC27242E1937 | u̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_rounded_vowel"}
 3123B22F0C399850B3B9CB3131425F95 | i̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_front_unrounded_vowel"}
 92E1B0E16834519598F3C03EE7E974D9 | l̪     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_approximant"}
 6841B71E9462950C2BADD3C7301D7092 | ʊ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-back_rounded_vowel"}
 A46A14D2493FE98841C383163FC46475 | sʰ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_sibilant"}
 7D184A6DCDA3EB154F9CB34651E02EEE | θ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_dental_non-sibilant_fricative"}
 6CA1A9CAC4D088F2CB53987315A2D8BF | ɪ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Near-close_near-front_unrounded_vowel"}
 91E25A72DACF30BA06438AFE223E48EB | ˥̰     | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 C74BECEC6C9DBC95D2C92E893F72A8AD | ð     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_dental_fricative"}
 18FFFAD0555C1BFDBB825170BC4FE2C9 | ˧˦    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 DF21894A34BE9B1F8074827DEF536BCD | ˧˨    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 CEB8A516242B5E336874AC64E81D655E | ɘ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_central_unrounded_vowel"}
 305029A5E47B37025D6251170E17C363 | nˀ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_nasal"}
 2CABD4F4B64695E5329B759A3F63C146 | ʉ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_central_rounded_vowel"}
 119BAFBE9FEFCDE6E7DDFE84955A58F5 | ɾˀ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_flap"}
 2B9FFCC22A7CEBAFFDD370B339E4658B | mˀ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 B04336AA155C069DB345D3D413CF209C | ŋˀ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 749B61EA65A40AAA80CEFE6F0F337752 | ˧˨̤    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 BF93B485560325B98EACB69D278AD493 | ɹ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_approximant"}
 BF334E795E5CAAAC193F6D3B1CFFAD84 | ĕ     | {"wikipedia_url": "http://en.wikipedia.org//en.wikipedia.org/w/index.php?title=Template:Braille&action=edit"}
 B206F00A395B623A428E2AF9AE08F01A | ŭ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_rounded_vowel"}
 3ED3C12693EEA6DCD866F8DBD9C6CF1D | ŋʷ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 ECD9475803A494960D9F0F5B61904BC6 | ŭ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_back_rounded_vowel"}
 7875446DB8D24AFCE4E59643BBEA0875 | ă     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 94BF94DB6A49325AE4AE6A592335B724 | ã̆     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_front_unrounded_vowel"}
 2425398C0D125C2FB745E3AA025E8A22 | ˨˧˩   | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 19471538AB3BF9950C6EAF224C9CB2ED | ŋ̥ʲ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 E8929F8B062DC2469EEDA96A98BD8D3A | ɔ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_back_rounded_vowel"}
 A8EC82DE422E29BE8CCE4DA20289181F | ɛ̆̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 1F0C89A7E99CD5113AA994AD2CC86CBC | ɬ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_lateral_fricative"}
 07053EEF8C93ACE683DD03977F6D1857 | ɛ̆     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_unrounded_vowel"}
 4E93BC094F4E6BC4B1C3E501DC8E93AA | ŏ̃     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_back_rounded_vowel"}
 DFD392B430413506C32FC788576CF5F2 | ŋʲ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Velar_nasal"}
 223BEBB6C27C0E6D15422BD5971880A9 | kʲʰ   | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_velar_stop"}
 7CF7FAEFD43EC8AAF037FF1DF30C6E1F | ĭ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close_front_unrounded_vowel"}
 E07CB8481F97B28F2D631830F02B51F0 | ɘː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Close-mid_central_unrounded_vowel"}
 AECCDE21AB903EB79ABBD4849EA099F4 | ˥˩    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 C2C6C506DDACEEC2A68B71A756543103 | ˩˥    | {"wikipedia_url": "http://en.wikipedia.org//www.mediawiki.org/"}
 941A64F284E12ACB5A54580F5D22337A | ʀ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Uvular_trill"}
 6652041F28F38D24C6E5CC767E1AB757 | ʂ͇     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_retroflex_sibilant"}
 EC130309B30AEF200ECD05C9CEA6137E | l̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_approximant"}
 18443624C4BA78CE617C4B6F57563DD4 | r̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_trill"}
 89F9825488A15324615819E7A614926B | sː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_alveolar_sibilant"}
 B34B2931282822FFBA0224CA5AE391C1 | d̠͈ʒ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_palato-alveolar_affricate"}
 4AC4A83643516025A955EEBAAE9580B1 | d͈     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 BE64478019DD997105221D8F7F400F0F | b͈     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_stop"}
 FA0529B56B4FBE213D85D4A8D5951A4A | ɲ̩     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_nasal"}
 5E056D01F9CDE811011542A7BCDD8EC0 | d̪̤̥     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_alveolar_stop"}
 7A6E282428E30E734D69822920207F64 | l̤     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_approximant"}
 389AD3D35B8C71D1C73ABD769FAF15EB | œ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open-mid_front_rounded_vowel"}
 2060144B3E5025B6C6FAAEBAF9EC4038 | bʷ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_bilabial_stop"}
 E9F92ED438311DEF47430F2DC3038C22 | ɸ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_bilabial_fricative"}
 2F8EC6B0EA3ECBE22B3D360AF6A330C2 | mʷ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 5C9827BCB577245C66FE669DA3B713B8 | m̥ʷ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Bilabial_nasal"}
 5592E2639E01C213ECF6190D56052EE4 | ɡɣ    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiced_velar_affricate"}
 88AC5CE19511786367C819D16739C6E1 | ɑː    | {"wikipedia_url": "http://en.wikipedia.org/wiki/Open_back_unrounded_vowel"}
 F6EFA3C282F195C662A3F3D46D50D595 | t̻     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Template_talk:Braille"}
 3A2EBE8650EB43A5A6D7C00ECA634291 | l̻     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_approximant"}
 5219139C492A25130312A2A2D5010359 | ɲ̟     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_nasal"}
 F6C43224882036FC95D46CB7ADB6E016 | c̟     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Voiceless_palatal_stop"}
 0F4A01D09FA5A26DA871FB50D7FF0296 | ʎ̟     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Palatal_lateral_approximant"}
 AF0BA3378B269771157E76E3157F655B | ɺ     | {"wikipedia_url": "http://en.wikipedia.org/wiki/Alveolar_lateral_flap"}
